Mã chi nhánh,Mã sku phần mềm Bravo,Số lượng tồn kho,Đơn vị nhỏ nhất,Mã hàng không đuôi
015,47.L1.3060.FP936602V.1,1000,,
015,47.L1.6060.FP96666.1,1000,,
015,47.L1.6060.FPH966001.1,1000,,
015,47.L1.6060.FPU966001.1,1000,,
015,47.L1.6060.FPU966005.1,1000,,
015,47.L1.6060.FPU966013.1,1000,VIEN,
015,47.L1.6060.FP96601.1,1000,,
015,47.L1.6060.FP96604.1,1000,,
015,47.L1.6060.FP96606.1,1000,,
015,47.L1.6060.FP96607.1,1000,,
015,47.L1.6060.FP96608.1,1000,,
015,47.L1.6060.FP966602.1,1000,,
015,47.L1.8080.FPU188003.1,1000,,
015,47.L1.8080.FP18601.1,1000,,
015,47.L1.8080.FP18604.1,1000,,
015,47.L1.8080.FP18606.1,1000,,
015,47.L1.8080.FP18607.1,1000,,
015,47.L1.8080.FP18608.1,1000,,
015,47.L1.4080.FP948604D.1,1000,VIEN,
015,47.L1.4080.FP948604V.1,1000,VIEN,
015,29.L1.3060.FC3618.08,1000,VIEN,
015,29.L1.5050.FC5006.03,1000,VIEN,
015,41.L1.3060.U3103.8,1000,VIEN,
015,41.L1.3060.U3104.8,1000,VIEN,
015,41.L1.6060.AM6156.7,1000,VIEN,
015,25.L1.6060.FPU966003.7,1000,VIEN,
015,39.L1.6060.UGG6010.110,1000,VIEN,
015,41.L1.5050.M5151.6,1000,VIEN,
015,41.L1.6060.S6102.7,1000,VIEN,
015,41.L1.6060.AU6156.4,1000,VIEN,
015,38.L1.4080.UT481001D.16,1000,VIEN,
015,38.L1.4080.UT481001T.16,1000,VIEN,
015,38.L1.4080.UT481001V.16,1000,VIEN,
015,38.L1.4080.UT481002D.16,1000,VIEN,
015,38.L1.4080.UT481002V.16,1000,VIEN,
015,38.L1.4080.UT481003D.16,1000,VIEN,
015,38.L1.4080.UT481003V.16,1000,VIEN,
015,41.L1.3060.U3203.8,1000,VIEN,
015,41.L1.3060.UT361001T.8,1000,VIEN,
015,41.L1.3060.UT361002D.8,1000,VIEN,
015,41.L1.3060.UT361003V.8,1000,VIEN,
015,41.L1.6060.AU6154.6,1000,VIEN,
015,20.L1.6060.A89602.2,1000,VIEN,
015,20.L1.8080.28913.2,1000,VIEN,
015,25.L1.8080.FPU188035.2,1000,VIEN,
015,38.L1.4080.UT481001T,1000,VIEN,
015,38.L1.4080.UT481001DBGTD,1000,,
015,38.L1.4080.UT481001VBGTD,1000,,
015,38.L1.4080.UT481001D,1000,VIEN,
015,38.L1.4080.UT481001V,1000,VIEN,
015,38.L1.4080.UT481002TBGTD,1000,,
015,38.L1.4080.UT481002D,1000,VIEN,
015,38.L1.4080.UT481002V,1000,VIEN,
015,38.L1.4080.UT481003TBGTD,1000,,
015,38.L1.4080.UT481003D,1000,VIEN,
015,38.L1.4080.UT481003V,1000,VIEN,
015,38.L1.4080.UT481004T,1000,VIEN,
015,38.L1.4080.UT481004D,1000,VIEN,
015,38.L1.4080.UT481004V,1000,VIEN,
015,38.L1.4080.UT481004DBGTD,1000,,
015,38.L1.4080.UT481004VBGTD,1000,,
015,38.L1.4080.UT481005TBGTD,1000,,
015,38.L1.4080.UT481005D,1000,VIEN,
015,38.L1.4080.UT481005V,1000,VIEN,
015,38.L1.4080.UT481006TBGTD,1000,,
015,38.L1.4080.UT481006D,1000,VIEN,
015,38.L1.4080.UT481006V,1000,VIEN,
015,20.L1.3060.63105,1000,,
015,20.L1.3060.63205,1000,,
015,20.L1.3060.63106,1000,,
015,20.L1.3060.63100,1000,,
015,20.L1.3060.63200,1000,,
015,20.L1.3060.63103,1000,,
015,20.L1.3060.63203,1000,,
015,20.L1.3060.63104,1000,,
015,20.L1.3060.63101,1000,,
015,20.L1.3060.63201,1000,,
015,20.L1.3060.63102,1000,,
015,20.L1.4080.64101,1000,,
015,20.L1.4080.64201,1000,,
015,20.L1.4080.64102,1000,,
015,20.L1.4080.64202,1000,,
015,20.L1.4080.64103,1000,,
015,20.L1.4080.64106,1000,,
015,20.L1.4080.64206,1000,,
015,20.L1.4080.64107,1000,,
015,20.L1.4080.64104,1000,,
015,20.L1.4080.64204,1000,,
015,20.L1.4080.64105,1000,,
015,38.L1.4080.UT481004D.16,1000,VIEN,
015,38.L1.4080.UT481004T.16,1000,VIEN,
015,38.L1.4080.UT481004V.16,1000,VIEN,
015,41.L1.3060.S3103.7,1000,VIEN,
015,20.L1.6060.A89603.2,1000,VIEN,
015,25.L1.8080.FP18607.2,1000,VIEN,
015,38.L1.4080.UT481005D.16,1000,VIEN,
015,38.L1.4080.UT481005V.16,1000,VIEN,
015,38.L1.4080.UT481006D.16,1000,VIEN,
015,38.L1.4080.UT481006V.16,1000,VIEN,
015,41.L1.3060.MT361001T.8,1000,VIEN,
015,41.L1.3060.MT361002D.8,1000,VIEN,
015,41.L1.3060.MT361003V.8,1000,VIEN,
015,29.L1.3060.FC3636.04,1000,VIEN,
015,05.L1.8080.IP8005.I,1000,VIEN,
015,25.L1.6060.FPU966001.3,1000,VIEN,
015,25.L1.6060.FPU966002.4,1000,VIEN,
015,25.L1.8080.FP18604.4,1000,VIEN,
015,41.L1.5050.M5104.6,1000,VIEN,
015,20.L1.6060.A36902.2,1000,VIEN,
015,20.L1.8080.68106.2,1000,VIEN,
015,25.L1.3060.FP936606D.2,1000,VIEN,
015,25.L1.6060.FPU966009.4,1000,VIEN,
015,41.L1.3060.M3105.8,1000,VIEN,
015,41.L1.3060.M3107.8,1000,VIEN,
015,41.L1.3060.M3207.8,1000,VIEN,
015,41.L1.3060.S3105.8,1000,VIEN,
015,41.L1.3060.S3106.8,1000,VIEN,
015,41.L1.3060.S3107.8,1000,VIEN,
015,41.L1.3060.S3108.8,1000,VIEN,
015,41.L1.3060.S3205.8,1000,VIEN,
015,41.L1.3060.S3207.8,1000,VIEN,
015,41.L1.3060.U3108.8,1000,VIEN,
015,41.L1.3060.U3207.8,1000,VIEN,
015,41.L1.6060.AU6155.6,1000,VIEN,
015,20.L1.8080.28918.2,1000,VIEN,
015,25.L1.3060.FP936604D.3,1000,VIEN,
015,41.L1.3060.M3205.8,1000,VIEN,
015,25.L1.8080.FP18606.3,1000,VIEN,
015,41.L1.3060.M3106.6,1000,VIEN,
015,20.L1.1580.91184.3,1000,VIEN,
015,29.L1.3060.FC3618D.08,1000,VIEN,
015,29.L1.3060.FC39007.04,1000,VIEN,
015,29.L1.4080.FC4802.5,1000,VIEN,
015,29.L1.4080.FC4802V.5,1000,VIEN,
015,20.L1.8080.28904.3,1000,VIEN,
015,41.L1.5050.91506.7,1000,VIEN,
015,25.L1.4080.FP948604.3,1000,VIEN,
015,25.L1.4080.FP948604V.3,1000,VIEN,
015,29.L1.4080.FC4804.2,1000,VIEN,
015,29.L1.4080.FC4804V.2,1000,VIEN,
015,25.L1.4080.FP948601.3,1000,VIEN,
015,25.L1.4080.FP948603.3,1000,VIEN,
015,25.L1.4080.FP948603V.3,1000,VIEN,
015,41.L1.3060.S3101.7,1000,VIEN,
015,41.L1.3060.S3102.7,1000,VIEN,
015,05.L1.6060.USG66001.H,1000,VIEN,
015,20.L1.3030.U81109.3,1000,VIEN,
015,41.L1.5050.UT552001,1000,VIEN,
015,41.L1.5050.UT552002,1000,VIEN,
015,41.L1.5050.UT552003,1000,VIEN,
015,41.L1.5050.UT552004,1000,VIEN,
015,41.L1.5050.MS552001,1000,VIEN,
015,41.L1.5050.MS552002,1000,VIEN,
015,41.L1.5050.MS552003,1000,VIEN,
015,41.L1.5050.MS552004,1000,VIEN,
015,05.L1.6060.IP6001.I,1000,VIEN,
015,25.L1.4080.FP948601V.3,1000,VIEN,
015,25.L1.4080.FP948602.2,1000,VIEN,
015,25.L1.4080.FP948602V.2,1000,VIEN,
015,41.L1.6060.AM6156.4,1000,VIEN,
015,41.L1.3060.S3104.7,1000,VIEN,
015,41.L1.6060.AM6155.6,1000,VIEN,
015,29.L1.4080.FC4805.6,1000,VIEN,
015,29.L1.4080.FC4808.2,1000,VIEN,
015,29.L1.4080.FC4808V.2,1000,VIEN,
015,29.L1.4080.FC4809.3,1000,VIEN,
015,29.L1.4080.FC4809V.3,1000,VIEN,
015,25.L1.4080.FP948603D.3,1000,VIEN,
015,29.L1.4080.FC4805V.6,1000,VIEN,
015,29.L1.4080.FC4806.2,1000,VIEN,
015,29.L1.4080.FC4806V.2,1000,VIEN,
015,39.L3.6060.USGM6008,1000,VIEN,
015,25.L1.8080.FPU188003.4,1000,VIEN,
015,41.L1.5050.UT552004.5,1000,VIEN,
015,41.L1.3060.M3301,1000,VIEN,
015,41.L1.3060.M3401,1000,VIEN,
015,41.L1.3060.M3302,1000,VIEN,
015,41.L1.3060.M3303,1000,VIEN,
015,41.L1.3060.M3403,1000,VIEN,
015,41.L1.3060.M3304,1000,VIEN,
015,41.L1.3060.U3301,1000,VIEN,
015,41.L1.3060.U3401,1000,VIEN,
015,41.L1.3060.U3302,1000,VIEN,
015,41.L1.3060.U3303,1000,VIEN,
015,41.L1.3060.U3403,1000,VIEN,
015,41.L1.3060.U3304,1000,VIEN,
015,41.L1.3060.M3305,1000,VIEN,
015,41.L1.3060.M3405,1000,VIEN,
015,41.L1.3060.M3306,1000,VIEN,
015,41.L1.3060.M3307,1000,VIEN,
015,41.L1.3060.M3407,1000,VIEN,
015,41.L1.3060.M3308,1000,VIEN,
015,41.L1.3060.U3305,1000,VIEN,
015,41.L1.3060.U3405,1000,VIEN,
015,41.L1.3060.U3306,1000,VIEN,
015,41.L1.3060.U3307,1000,VIEN,
015,41.L1.3060.U3407,1000,VIEN,
015,41.L1.3060.U3308,1000,VIEN,
015,05.L1.6060.USG66008.H,1000,VIEN,
015,25.L1.8080.FPU188005.2,1000,VIEN,
015,41.L1.6060.AM6151.5,1000,VIEN,
015,41.L1.6060.AU6151.5,1000,VIEN,
015,41.L1.6060.AU6154.5,1000,VIEN,
015,20.L1.6060.A16902.2,1000,VIEN,
015,20.L1.8080.91862.2,1000,VIEN,
015,41.L1.5050.UT552003.5,1000,VIEN,
015,25.L1.8080.FPU188035.4,1000,VIEN,
015,29.L1.4080.FC4802D.5,1000,VIEN,
015,20.L1.6060.A26917.2,1000,VIEN,
015,05.L1.6060.686004.H,1000,VIEN,
015,47.L1.6060.FPU966001,1000,,
015,47.L1.6060.FPU966013,1000,VIEN,
015,47.L1.6060.FPU966002,1000,VIEN,
015,47.L1.6060.AFPU966001,1000,,
015,47.L1.6060.AFPU966013,1000,,
015,47.L1.6060.AFPU966002,1000,,
015,47.L1.6060.AFPU966009,1000,VIEN,
015,47.L1.6060.AFP96600,1000,VIEN,
015,47.L1.6060.AFPH966001,1000,VIEN,
015,47.L1.6060.AFP96601,1000,,
015,47.L1.6060.AFP96604,1000,VIEN,
015,47.L1.6060.AFP96607,1000,VIEN,
015,47.L1.6060.AFP96608,1000,,
015,47.L1.6060.AFP966602,1000,VIEN,
015,47.L1.6060.AFP966605,1000,VIEN,
015,05.L1.6060.686003.H,1000,VIEN,
015,41.L1.5050.S5102.6,1000,VIEN,
015,41.L1.6060.AM6153.4,1000,VIEN,
015,47.L1.6060.AFP96600.2,1000,VIEN,
015,47.L1.6060.AFPU966002.1,1000,VIEN,
015,47.L1.6060.AFPU966009.2,1000,VIEN,
015,47.L1.6060.FPU966002.1,1000,VIEN,
015,39.L1.4080.USG48008.110,1000,VIEN,
015,47.L1.6060.AFP966602.1,1000,VIEN,
015,47.L1.6060.AFP966605.2,1000,VIEN,
015,47.L1.6060.AFPH966001.1,1000,VIEN,
015,25.L1.8080.FPU188003.5,1000,VIEN,
015,25.L1.8080.FPU188033.4,1000,VIEN,
015,05.L1.6060.USG66006.H,1000,VIEN,
015,05.L1.8080.688006.H,1000,VIEN,
015,25.L1.6060.FP966605.6,1000,VIEN,
015,25.L1.8080.FP18601.4,1000,VIEN,
015,41.L1.3060.U3301.5,1000,VIEN,
015,41.L1.3060.U3302.5,1000,VIEN,
015,41.L1.3060.U3305.5,1000,VIEN,
015,41.L1.3060.U3306.5,1000,VIEN,
015,41.L1.3060.U3401.5,1000,VIEN,
015,41.L1.3060.U3405.5,1000,VIEN,
015,20.L1.6060.A86301.2,1000,VIEN,
015,29.L1.3060.FC39002.02,1000,VIEN,
015,29.L1.3060.FC39004.02,1000,VIEN,
015,29.L1.3060.FC39004D.02,1000,VIEN,
015,29.L1.3060.FC39005.02,1000,VIEN,
015,39.L1.6060.USGM6003.103,1000,VIEN,
015,41.L1.3060.U3303.5,1000,VIEN,
015,41.L1.3060.U3304.5,1000,VIEN,
015,41.L1.3060.U3307.5,1000,VIEN,
015,41.L1.3060.U3308.5,1000,VIEN,
015,41.L1.3060.U3403.5,1000,VIEN,
015,41.L1.3060.U3407.5,1000,VIEN,
015,03.L1.3060.68414.6,1000,VIEN,
015,20.L1.6060.86301.2,1000,VIEN,
015,25.L1.6060.FPH966001.6,1000,VIEN,
015,25.L1.6060.FPU966005.4,1000,VIEN,
015,25.L1.6060.FPU966013.4,1000,VIEN,
015,41.L1.3060.M3305.5,1000,VIEN,
015,41.L1.3060.M3306.5,1000,VIEN,
015,41.L1.3060.M3405.5,1000,VIEN,
015,41.L1.3060.U3205.7,1000,VIEN,
015,47.L1.6060.FPU966003.3,1000,VIEN,
015,48.L1.100100.GVN101062.1,1000,VIEN,
015,48.L1.100100.GVN101061.1,1000,VIEN,
015,48.L1.100100.GVN101060.1,1000,VIEN,
015,25.L1.4080.FP948604.4,1000,VIEN,
015,25.L1.8080.FPU188011.3,1000,VIEN,
015,41.L1.5050.91504.6,1000,VIEN,
015,41.L1.3060.M3307.5,1000,VIEN,
015,41.L1.3060.M3308.5,1000,VIEN,
015,41.L1.3060.M3407.5,1000,VIEN,
015,41.L1.6060.AM6154.4,1000,VIEN,
015,41.L1.5050.U5103.6,1000,VIEN,
015,25.L1.6060.FP96666.4,1000,VIEN,
015,25.L1.8080.FP18604.5,1000,VIEN,
015,41.L1.3060.M3301.6,1000,VIEN,
015,41.L1.3060.M3302.5,1000,VIEN,
015,41.L1.3060.M3303.5,1000,VIEN,
015,41.L1.3060.M3304.5,1000,VIEN,
015,41.L1.3060.M3401.5,1000,VIEN,
015,41.L1.3060.M3403.5,1000,VIEN,
015,20.L1.8080.28917.2,1000,VIEN,
015,25.L1.6060.FP96601.6,1000,VIEN,
015,41.L1.5050.MS552003.5,1000,VIEN,
015,41.L1.5050.MS552004.5,1000,VIEN,
015,05.L1.8080.688007.K,1000,VIEN,
015,29.L1.4060.FXK46251.08,1000,VIEN,
015,25.L1.8080.FPU188013.4,1000,VIEN,
015,05.L1.3060.USG36001.K,1000,VIEN,
015,05.L1.3060.USG36001D.K,1000,VIEN,
015,05.L1.3060.USG36001V.K,1000,VIEN,
015,05.L1.3060.USG36002.I,1000,VIEN,
015,05.L1.3060.USG36002D.I,1000,VIEN,
015,05.L1.3060.USG36002V.I,1000,VIEN,
015,20.L1.6060.A36005.2,1000,VIEN,
015,29.L1.3060.FC39012.02,1000,VIEN,
015,47.L1.6060.AFP96604.1,1000,VIEN,
015,47.L1.6060.AFP96607.1,1000,VIEN,
015,47.L1.8080.FP18666.1,1000,VIEN,
015,05.L1.3060.USG36007.I,1000,VIEN,
015,05.L1.3060.USG36007D.I,1000,VIEN,
015,05.L1.3060.USG36008.I,1000,VIEN,
015,05.L1.3060.USG36003.I,1000,VIEN,
015,05.L1.3060.USG36003D.I,1000,VIEN,
015,05.L1.3060.USG36004.I,1000,VIEN,
015,05.L1.3060.USG36005.I,1000,VIEN,
015,05.L1.3060.USG36005D.I,1000,VIEN,
015,05.L1.3060.USG36006.I,1000,VIEN,
015,29.L1.5050.FCU5521.04,1000,VIEN,
015,41.L1.6060.AU6158.4,1000,VIEN,
015,25.L1.6060.FP966602.4,1000,VIEN,
015,25.L1.6060.FP966603.4,1000,VIEN,
015,48.L1.100100.STA101111.7,1000,VIEN,
015,48.L1.8080.STA8510.11,1000,VIEN,
015,48.L1.8080.STA8515.16,1000,VIEN,
015,48.L1.8080.STA8519.6,1000,VIEN,
015,48.L1.8080.STA8520.5,1000,VIEN,
015,20.L1.6060.A16906.2,1000,VIEN,
015,29.L1.3060.FUSC3642.02,1000,VIEN,
015,41.L1.5050.M5105.4,1000,VIEN,
015,05.L1.6060.IP6006.I,1000,VIEN,
015,29.L1.3060.FUSC3629.02,1000,VIEN,
015,29.L1.3060.FUSC3629D.02,1000,VIEN,
015,29.L1.3060.FUSC3644V.03,1000,VIEN,
015,39.L1.6060.USGM6002.102,1000,VIEN,
015,05.L1.3060.USG36002.K,1000,VIEN,
015,05.L1.3060.USG36002D.K,1000,VIEN,
015,05.L1.3060.USG36002V.K,1000,VIEN,
015,05.L1.3060.USG36009.I,1000,VIEN,
015,05.L1.3060.USG36009D.I,1000,VIEN,
015,05.L1.3060.USG36010.I,1000,VIEN,
015,05.L1.6060.USG66003.F,1000,VIEN,
015,05.L1.6060.USG66005.F,1000,VIEN,
015,20.L1.6060.A26914.3,1000,VIEN,
015,20.L1.6060.A26917.3,1000,VIEN,
015,20.L1.8080.18911.3,1000,VIEN,
015,29.L1.3060.FUSC3621D.03,1000,VIEN,
015,29.L1.3060.FUSC3622.03,1000,VIEN,
015,29.L1.3060.FUSC3643.04,1000,VIEN,
015,29.L1.3060.FUSC3643V.04,1000,VIEN,
015,41.L1.5050.MS552001.5,1000,VIEN,
015,05.L1.8080.688004.H,1000,VIEN,
015,05.L1.8080.USG88001.K,1000,VIEN,
015,20.L1.6060.A91662.2,1000,VIEN,
015,20.L1.8080.28914.3,1000,VIEN,
015,41.L1.5050.MS552002.5,1000,VIEN,
015,41.L1.5050.UT552001.5,1000,VIEN,
015,05.L1.6060.USG66008.F,1000,VIEN,
015,05.L1.8080.USG88008.K,1000,VIEN,
015,25.L1.6060.FPU966003.8,1000,VIEN,
015,29.L1.5050.FCU5524.02,1000,VIEN,
015,05.L1.6060.USG66001.F,1000,VIEN,
015,05.L1.6060.USG66007.H,1000,VIEN,
015,20.L1.6060.A36918.3,1000,VIEN,
015,41.L1.6060.UT663001,1000,VIEN,
015,41.L1.6060.UT663002,1000,VIEN,
015,41.L1.6060.UT663003,1000,VIEN,
015,41.L1.6060.UT663004,1000,VIEN,
015,41.L1.6060.UT663005,1000,VIEN,
015,41.L1.6060.MT663001,1000,VIEN,
015,41.L1.6060.MT663002,1000,VIEN,
015,41.L1.6060.MT663003,1000,VIEN,
015,41.L1.6060.MT663004,1000,VIEN,
015,41.L1.6060.MT663005,1000,VIEN,
015,41.L1.6060.MS663001,1000,VIEN,
015,41.L1.6060.MS663002,1000,VIEN,
015,41.L1.6060.MS663003,1000,VIEN,
015,41.L1.6060.MS663004,1000,VIEN,
015,41.L1.6060.MS663005,1000,VIEN,
015,05.L1.6060.686003.K,1000,VIEN,
015,05.L1.8080.688003.K,1000,VIEN,
015,25.L1.6060.FP96601.7,1000,VIEN,
015,25.L1.6060.FPU966001.4,1000,VIEN,
015,39.L1.6060.UGG6001.105,1000,VIEN,
015,39.L1.6060.UGG6004.105,1000,VIEN,
015,41.L1.3060.S3103.9,1000,VIEN,
015,20.L1.8080.89806.2,1000,VIEN,
015,41.L1.6060.MS663001.5,1000,VIEN,
015,41.L1.6060.MS663002.5,1000,VIEN,
015,41.L1.6060.MS663003.5,1000,VIEN,
015,41.L1.6060.MS663004.5,1000,VIEN,
015,41.L1.6060.MS663005.4,1000,VIEN,
015,29.L1.5050.FCU5524.04,1000,VIEN,
015,41.L1.3060.M3308.4,1000,VIEN,
015,41.L1.5050.UT552002.5,1000,VIEN,
015,41.L1.6060.MS663005.5,1000,VIEN,
015,48.L1.60120.GVN6121.6,1000,VIEN,
015,48.L2.100100.STA101111,1000,VIEN,
015,48.L1.60120.GVN6100.6,1000,VIEN,
015,48.L1.60120.GVN6120.7,1000,VIEN,
015,48.L1.60120.STA612004.5,1000,VIEN,
015,48.L1.60120.STA612005.5,1000,VIEN,
015,48.L1.60120.STA612006.6,1000,VIEN,
015,20.L1.6060.A26904.2,1000,VIEN,
015,25.L1.6060.FP966605.7,1000,VIEN,
015,39.L1.6060.UGG6006.102,1000,VIEN,
015,47.L1.6060.MECO633.11,1000,VIEN,
015,47.L1.8080.FPU188005.2,1000,VIEN,
015,47.L1.8080.FPU188033.2,1000,VIEN,
015,39.L1.6060.UGG6001.94,1000,VIEN,
015,39.L1.6060.UGG6007.102,1000,VIEN,
015,25.L1.3060.FP936601.4,1000,VIEN,
015,25.L1.3060.FP936601V.4,1000,VIEN,
015,25.L1.3060.FP936602.3,1000,VIEN,
015,25.L1.3060.FP936602V.3,1000,VIEN,
015,25.L1.3060.FP936608.4,1000,VIEN,
015,25.L1.3060.FP936608V.4,1000,VIEN,
015,41.L1.5050.91506.6,1000,VIEN,
015,41.L1.6060.MS663004.6,1000,VIEN,
015,25.L1.3060.FP936604.5,1000,VIEN,
015,25.L1.3060.FP936606D.3,1000,VIEN,
015,41.L1.6060.MT663001.5,1000,VIEN,
015,41.L1.6060.MT663002.5,1000,VIEN,
015,41.L1.6060.MT663003.5,1000,VIEN,
015,41.L1.6060.MT663004.5,1000,VIEN,
015,41.L1.6060.MT663005.5,1000,VIEN,
015,41.L1.6060.MS663001.6,1000,VIEN,
015,29.L1.4060.FXK46251.14,1000,VIEN,
015,39.L1.6060.UGG6010.94,1000,VIEN,
015,25.L1.3060.FP936607.3,1000,VIEN,
015,38.L1.5050.SVKAI506.11,1000,VIEN,
015,47.L1.8080.FPU8003.7,1000,VIEN,
015,29.L1.3060.FUSM3648.2,1000,VIEN,
015,29.L1.3060.FUSM3650.3,1000,VIEN,
015,29.L1.4060.FXK46251.12,1000,VIEN,
015,20.L1.8080.89805.2,1000,VIEN,
015,25.L1.8080.FP18600.1,1000,VIEN,
015,47.L1.8080.FPU188035.2,1000,VIEN,
015,47.L1.8080.FP18666.2,1000,VIEN,
015,29.L1.4060.FXK46250.03,1000,VIEN,
015,41.L1.5050.MS552001.6,1000,VIEN,
015,41.L1.6060.AS6154.7,1000,VIEN,
015,05.L1.3060.USG36001D.I,1000,VIEN,
015,41.L1.5050.91507.4,1000,VIEN,
015,41.L1.6060.AS6154.4,1000,VIEN,
015,41.L1.6060.MS663002.6,1000,VIEN,
015,14.L1.3060.A36320D.13,1000,VIEN,
015,14.L1.3060.A36822D.13,1000,VIEN,
015,20.L1.3030.U81105.9,1000,VIEN,
015,25.L1.3060.FP936606.3,1000,VIEN,
015,41.L1.6060.MS663005.7,1000,VIEN,
015,47.L1.8080.FPU188033.3,1000,VIEN,
015,41.L1.6060.AM6151.7,1000,VIEN,
015,41.L1.6060.AS6152.7,1000,VIEN,
015,05.L1.6060.USG66001.E,1000,VIEN,
015,41.L1.6060.AU6151.6,1000,VIEN,
015,25.L1.3060.FP936613.3,1000,VIEN,
015,29.L1.4060.FXK46251.13,1000,VIEN,
015,05.L1.3060.USG36000.K,1000,VIEN,
015,25.L1.6060.FP96608.5,1000,VIEN,
015,25.L1.6060.FPU966009.5,1000,VIEN,
015,41.L1.6060.AM6153.5,1000,VIEN,
015,14.L1.3060.A36SW304.2,1000,VIEN,
015,47.L2.8080.FP18666,1000,VIEN,
015,20.L1.8080.38003.2,1000,VIEN,
015,29.L1.3060.FC3636.05,1000,VIEN,
015,41.L1.6060.AM6157.6,1000,VIEN,
015,41.L1.6060.AU6153.6,1000,VIEN,
015,41.L1.6060.MS663005.6,1000,VIEN,
015,29.L1.3060.FC3637.05,1000,VIEN,
015,29.L1.4060.FXK46251.11,1000,VIEN,
015,41.L1.3060.U3308.6,1000,VIEN,
015,05.L1.6060.USG66006.F,1000,VIEN,
015,25.L1.6060.FP96604.6,1000,VIEN,
015,47.L1.8080.FP18600.2,1000,VIEN,
015,05.L1.6060.USG66008.E,1000,VIEN,
015,41.L1.3060.M3305.4,1000,VIEN,
015,41.L1.3060.M3306.6,1000,VIEN,
015,41.L1.3060.M3405.4,1000,VIEN,
015,29.L1.3060.FC3622V.14,1000,VIEN,
015,29.L1.3060.FC3636D.05,1000,VIEN,
015,39.L1.6060.USGM6003.95,1000,VIEN,
015,41.L1.6060.AU6158.6,1000,VIEN,
015,41.L1.6060.AS6153.5,1000,VIEN,
015,14.L1.8080.88181004.13,1000,VIEN,
015,29.L1.3060.FC3622.14,1000,VIEN,
015,41.L1.3060.U3305.6,1000,VIEN,
015,41.L1.3060.U3306.4,1000,VIEN,
015,41.L1.3060.U3405.6,1000,VIEN,
015,29.L1.3060.FUSC3642V.02,1000,VIEN,
015,41.L1.8080.UT883001.5,1000,VIEN,
015,41.L1.8080.UT883002.5,1000,VIEN,
015,41.L1.8080.UT883003.5,1000,VIEN,
015,41.L1.8080.UT883004.5,1000,VIEN,
015,41.L1.8080.UT883006.5,1000,VIEN,
015,41.L1.8080.MT883001.5,1000,VIEN,
015,41.L1.8080.MT883002.5,1000,VIEN,
015,41.L1.8080.MT883003.5,1000,VIEN,
015,41.L1.8080.MT883004.5,1000,VIEN,
015,41.L1.8080.MT883006.5,1000,VIEN,
015,41.L1.8080.MS883001.5,1000,VIEN,
015,41.L1.8080.MS883002.5,1000,VIEN,
015,41.L1.8080.MS883003.5,1000,VIEN,
015,41.L1.8080.MS883004.5,1000,VIEN,
015,41.L1.8080.MS883006.5,1000,VIEN,
015,41.L1.4080.UT483001,1000,VIEN,
015,41.L1.4080.UT483001D,1000,VIEN,
015,41.L1.4080.UT483001V,1000,VIEN,
015,41.L1.4080.UT483002W,1000,VIEN,
015,41.L1.4080.UT483002D,1000,VIEN,
015,41.L1.4080.UT483002B,1000,VIEN,
015,41.L1.4080.MT483001,1000,VIEN,
015,41.L1.4080.MT483001D,1000,VIEN,
015,41.L1.4080.MT483001V,1000,VIEN,
015,41.L1.4080.MT483002W,1000,VIEN,
015,41.L1.4080.MT483002D,1000,VIEN,
015,41.L1.4080.MT483002B,1000,VIEN,
015,05.L1.6060.USG66007.F,1000,VIEN,
015,05.L1.8080.IP8004.I,1000,VIEN,
015,29.L1.4060.FXK46251.10,1000,VIEN,
015,39.L1.3060.USGM3613.102,1000,VIEN,
015,39.L1.3060.USGM3614.96,1000,VIEN,
015,39.L1.3060.USGM3615.96,1000,VIEN,
015,39.L1.3060.USGM3616.96,1000,VIEN,
015,41.L1.5050.S5103.6,1000,VIEN,
015,41.L1.6060.MT663002.4,1000,VIEN,
015,41.L1.4080.MT483001.5,1000,VIEN,
015,41.L1.4080.MT483001D.5,1000,VIEN,
015,41.L1.4080.MT483001V.5,1000,VIEN,
015,41.L1.4080.MT483002B.5,1000,VIEN,
015,41.L1.4080.MT483002D.5,1000,VIEN,
015,41.L1.4080.MT483002W.5,1000,VIEN,
015,41.L1.4080.UT483001.5,1000,VIEN,
015,41.L1.4080.UT483001D.5,1000,VIEN,
015,41.L1.4080.UT483001V.5,1000,VIEN,
015,41.L1.4080.UT483002B.5,1000,VIEN,
015,41.L1.4080.UT483002D.5,1000,VIEN,
015,41.L1.4080.UT483002W.5,1000,VIEN,
015,41.L1.5050.M5154.6,1000,VIEN,
015,48.L1.8080.STA8511.22,1000,VIEN,
015,48.L1.8080.STA8515.18,1000,VIEN,
015,20.L1.6060.A36916.2,1000,VIEN,
015,20.L1.8080.91855.3,1000,VIEN,
015,21.C1T0.DG.KSET.00,1000,KG,
015,25.L1.3060.FP936604.6,1000,VIEN,
015,25.L1.3060.FP936604D.6,1000,VIEN,
015,25.L1.3060.FP936606D.4,1000,VIEN,
015,25.L1.3060.FP936612D.4,1000,VIEN,
015,39.L1.3060.USGM3613.96,1000,VIEN,
015,39.L1.3060.USGM3617.104,1000,VIEN,
015,39.L1.3060.USGM3619.94,1000,VIEN,
015,39.L1.3060.USGM3620.94,1000,VIEN,
015,39.L1.3060.USGM3620.96,1000,VIEN,
