fsku,actual_t10,wma_t10,ma3_t10,acc_wma_t10,acc_ma3_t10,actual_t11,wma_t11,ma3_t11,acc_wma_t11,acc_ma3_t11,actual_t12,final_t12,ma3_t12,acc_final_t12,acc_ma3_t12,actual_t1,final_t1,ma3_t1,acc_final_t1,acc_ma3_t1,final_t2,final_t3,actual_t1_num
41.L1.4080.S4101,0.0,1120.0,1120.0,,,0.0,160.0,160.0,,,162,0,0.0,0.0,0.0,412,81,54.0,19.660194174757283,13.10679611650486,89,101,412
41.L1.4080.S4103,0.0,120.0,120.0,,,0.0,80.0,80.0,,,0,0,0.0,,,138,0,0.0,0.0,0.0,0,0,138
41.L1.4080.S4104,0.0,1067.0,1067.0,,,0.0,480.0,480.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
41.L1.4080.S4105,60.0,118.0,118.0,3.3333333333333326,3.3333333333333326,0.0,20.0,20.0,,,0,0,20.0,,,0,0,20.0,,,0,0,0
41.L1.4080.S4106,0.0,454.0,454.0,,,0.0,319.0,319.0,,,0,0,318.0,,,27,27,0.0,100.0,0.0,14,23,27
41.L1.4080.S4107,0.0,128.0,128.0,,,0.0,57.0,57.0,,,0,0,52.0,,,160,0,0.0,0.0,0.0,0,0,160
41.L1.4080.S4108,0.0,456.0,456.0,,,0.0,31.0,31.0,,,18,0,31.0,0.0,29.629629629629626,70,9,6.0,12.857142857142856,8.571428571428575,10,11,70
41.L1.4080.S4109,0.0,524.0,524.0,,,0.0,524.0,524.0,,,41,0,32.0,0.0,78.04878048780488,2,20,14.0,0.0,0.0,22,25,2
41.L1.4080.S4201,0.0,80.0,80.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
41.L1.4080.S4204,0.0,0.0,0.0,,,18.0,0.0,0.0,0.0,0.0,0,18,6.0,,,0,5,6.0,,,6,4,0
41.L1.4080.S4206,0.0,79.0,79.0,,,0.0,46.0,46.0,,,0,0,46.0,,,29,0,0.0,0.0,0.0,0,0,29
41.L1.4080.S4208,0.0,111.0,111.0,,,0.0,111.0,111.0,,,2,0,3.0,0.0,33.33333333333333,5,1,1.0,19.999999999999996,13.333333333333341,1,1,5
41.L1.4080.U4101,22.0,144.0,144.0,0.0,0.0,0.0,24.0,24.0,,,41,17,24.0,41.463414634146346,59.34959349593496,108,25,21.0,23.148148148148152,19.444444444444443,25,28,108
41.L1.4080.U4102,195.0,380.0,380.0,5.128205128205132,5.128205128205132,0.0,199.0,199.0,,,41,30,76.0,73.17073170731707,15.4471544715447,207,60,79.0,28.985507246376805,38.00322061191628,42,47,207
41.L1.4080.U4103,151.0,41.0,41.0,27.15231788079471,27.15231788079471,0.0,62.0,62.0,,,0,50,62.0,,,0,0,50.0,,,0,0,0
41.L1.4080.U4104,21.0,53.0,53.0,0.0,0.0,42.0,11.0,11.0,26.190476190476186,26.190476190476186,0,30,25.0,,,0,17,21.0,,,17,14,0
41.L1.4080.U4201,114.0,10.0,10.0,8.479532163742698,8.479532163742698,0.0,39.0,39.0,,,44,25,39.0,56.81818181818181,89.3939393939394,30,45,53.0,50.0,24.444444444444457,36,40,30
41.L1.4080.U4203,8.0,36.0,36.0,0.0,0.0,0.0,3.0,3.0,,,0,54,3.0,,,0,0,3.0,,,0,0,0
41.L1.4080.UT483001,7658.0,623.0,623.0,8.130930617219468,8.130930617219468,5508.0,3175.0,3175.0,57.64947954490438,57.64947954490438,6004,5789,5011.0,96.41905396402399,83.46657783699756,5675,6186,6390.0,90.99559471365639,87.40088105726872,5996,6055,5675
41.L1.4080.UT483001D,760.0,54.0,54.0,7.105263157894736,7.105263157894736,60.0,307.0,307.0,0.0,0.0,234,280,327.0,80.34188034188034,60.11396011396013,208,287,351.0,62.019230769230774,31.089743589743602,226,246,208
41.L1.4080.UT483001V,1085.0,191.0,191.0,17.603686635944705,17.603686635944705,638.0,553.0,553.0,86.62486938349006,86.62486938349006,688,766,765.0,88.66279069767442,88.75968992248062,889,752,804.0,84.58942632170978,90.40119985001874,710,718,889
41.L1.4080.UT483002B,4067.0,441.0,441.0,10.843373493975905,10.843373493975905,1232.0,1797.0,1797.0,54.166666666666664,54.166666666666664,2651,2092,2207.0,78.91361750282913,83.26417704011065,2145,2508,2650.0,83.07692307692307,76.45687645687646,2296,2431,2145
41.L1.4080.UT483002D,921.0,136.0,136.0,14.766558089033655,14.766558089033655,226.0,443.0,443.0,3.9823008849557473,3.9823008849557473,647,453,518.0,70.01545595054095,80.11334363730036,330,576,598.0,25.454545454545453,18.787878787878785,527,566,330
41.L1.4080.UT483002W,6555.0,395.0,395.0,6.03101957793033,6.03101957793033,3808.0,2580.0,2580.0,67.7608543417367,67.7608543417367,4819,4370,3850.0,90.68271425606973,79.88517673099537,4053,4863,5061.0,80.01480384900074,75.13775803931244,4639,4742,4053
41.L1.5050.91501,8532.0,9302.0,9302.0,90.97515236755743,90.97515236755743,7427.0,8841.0,8841.0,80.96135721017907,80.96135721017907,6570,8324,8738.0,73.30289193302892,67.00659563673264,12686,7220,7510.0,56.91313258710389,59.196489568553254,7066,7013,12686
41.L1.5050.91502,3471.0,5187.0,5187.0,50.56179775280899,50.56179775280899,5039.0,5015.0,5015.0,99.53033009194947,99.53033009194947,5802,4689,4718.0,80.81695966907962,81.31104216936689,6825,5107,4771.0,74.82783882783883,69.89987789987791,5302,5344,6825
41.L1.5050.91503,8699.0,5618.0,5618.0,64.58213587768708,64.58213587768708,6866.0,7395.0,7395.0,92.30022332265268,92.30022332265268,7656,7129,6998.0,93.11650992685475,91.40978753047719,9994,7628,7740.0,76.32579547728638,77.44980321526249,7484,7562,9994
41.L1.5050.91504,10250.0,11544.0,11544.0,87.37235772357724,87.37235772357724,6391.0,10312.0,10312.0,38.65331455692902,38.65331455692902,6850,7500,8116.0,90.51094890510949,81.52311435523114,9495,7392,7830.0,77.85150078988941,82.46796559592768,7029,7102,9495
41.L1.5050.91505,7133.0,7873.0,7873.0,89.62101032758541,89.62101032758541,7792.0,6567.0,6567.0,84.27446954141,84.27446954141,10905,7053,6670.0,64.6767537826685,61.161546691120286,11092,9217,8610.0,83.0959249909845,77.6235124413992,9438,9665,11092
41.L1.5050.91506,7208.0,8474.0,8474.0,82.43618201997779,82.43618201997779,4989.0,8119.0,8119.0,37.25529498229439,37.25529498229439,6894,6291,6789.0,91.25326370757179,98.4769364664926,8087,6385,6364.0,78.95387659206133,78.6900787271753,6258,6423,8087
41.L1.5050.91507,6136.0,7532.0,7532.0,77.25445458496306,77.25445458496306,6633.0,7344.0,7344.0,89.2858937635057,89.2858937635057,8899,5905,5503.0,66.35577031127093,61.83840880997865,6662,7667,7223.0,84.91444010807565,91.58410887621335,7830,7995,6662
41.L1.5050.91508,3227.0,4042.0,4042.0,74.74434459250077,74.74434459250077,4083.0,3922.0,3922.0,96.06498489672627,96.06498489672627,1835,3550,4224.0,6.539509536784738,0.0,2987,2788,3048.0,93.33779712085705,97.94665773909162,2761,2584,2987
41.L1.5050.M5102,4944.0,8332.0,8332.0,31.46574973031282,31.46574973031282,1903.0,8623.0,8623.0,0.0,0.0,4866,4704,6065.0,96.6707768187423,75.36648856007672,4982,3993,3904.0,80.14853472501004,78.36879432624113,3837,4090,4982
41.L1.5050.M5103,5202.0,12554.0,12554.0,0.0,0.0,6428.0,9612.0,9612.0,50.47189379796724,50.47189379796724,6662,7314,8109.0,90.21314920444311,78.27479235464826,8054,6300,6097.0,78.22200148994288,75.70565350550451,6434,6439,8054
41.L1.5050.M5104,4518.0,10235.0,10235.0,0.0,0.0,7483.0,7726.0,7726.0,96.75263931578245,96.75263931578245,3764,5300,6586.0,59.192348565356,25.03542330853701,5289,5030,5255.0,95.10304405369635,99.3571563622613,5141,4832,5289
41.L1.5050.M5105,13889.0,18820.0,18820.0,64.49708402332782,64.49708402332782,9536.0,17838.0,17838.0,12.936940715883683,12.936940715883683,14911,12691,14069.0,85.11166253101737,94.35316209509757,12746,13094,12779.0,97.26973168052723,99.74371044510697,12928,13374,12746
41.L1.5050.M5151,744.0,2179.0,2179.0,0.0,0.0,138.0,1060.0,1060.0,0.0,0.0,1168,578,770.0,49.486301369863014,65.89611872146118,1924,774,683.0,40.22869022869023,35.51628551628553,765,848,1924
41.L1.5050.M5152,806.0,2622.0,2622.0,0.0,0.0,1349.0,1631.0,1631.0,79.07091672844082,79.07091672844082,2548,1142,1095.0,44.81946624803768,42.96180010465726,2976,1840,1568.0,61.82795698924731,52.67697132616488,1954,2039,2976
41.L1.5050.M5153,1886.0,6968.0,6968.0,0.0,0.0,612.0,5453.0,5453.0,0.0,0.0,2958,2610,3729.0,88.23529411764706,73.92382240252422,2714,2040,1819.0,75.16580692704495,67.01056251535249,2030,2219,2714
41.L1.5050.M5154,1527.0,1833.0,1833.0,79.96070726915521,79.96070726915521,662.0,1927.0,1927.0,0.0,0.0,852,1075,1206.0,73.8262910798122,58.48982785602503,258,258,1014.0,100.0,0.0,168,258,258
41.L1.5050.M5155,3952.0,10209.0,10209.0,0.0,0.0,3156.0,7030.0,7030.0,0.0,0.0,8344,4181,4732.0,50.107861936721,56.71540428251838,6852,5909,5151.0,86.23759486281376,75.17026658883051,6089,6486,6852
41.L1.5050.M5190,60172.0,41434.0,41434.0,68.85982405991713,68.85982405991713,30660.0,48805.0,48805.0,40.817569036747116,40.817569036747116,37763,40445,42049.0,92.89781002568652,88.64938343528496,43220,40114,42865.0,92.81351226284129,99.17862100879222,37518,38346,43220
41.L1.5050.M5191,3375.0,4047.0,4047.0,80.09876543209877,80.09876543209877,3189.0,3538.0,3538.0,89.05613044841643,89.05613044841643,4346,3478,3640.0,80.02761159687068,83.76284706243288,5774,3805,3637.0,65.89885694492553,62.983489204479845,3844,3933,5774
41.L1.5050.M5192,8670.0,4797.0,4797.0,55.324875048058445,55.324875048058445,6512.0,5450.0,5450.0,83.68652743652744,83.68652743652744,3187,5800,6425.0,18.010668340131787,0.0,7279,5281,6123.0,72.55117461189724,84.11869762329991,4899,4671,7279
41.L1.5050.M5193,5640.0,3706.0,3706.0,65.70921985815603,65.70921985815603,2905.0,4106.0,4106.0,58.65748709122202,58.65748709122202,4128,3822,3978.0,92.58720930232558,96.36627906976744,4944,4064,4224.0,82.20064724919094,85.44363538295576,3851,3970,4944
41.L1.5050.MS552001,30496.0,23139.0,23139.0,75.87443161944736,75.87443161944736,8902.0,21625.0,21625.0,0.0,0.0,9352,9400,15388.0,99.48674080410608,35.457656116338754,11956,13446,16250.0,87.53763800602208,64.08497825359652,11309,11559,11956
41.L1.5050.MS552002,3036.0,3676.0,3676.0,78.91963109354414,78.91963109354414,1152.0,3900.0,3900.0,0.0,0.0,1476,1866,2277.0,73.57723577235772,45.70912375790424,1861,1691,1888.0,90.8651262761956,98.54916711445459,1519,1562,1861
41.L1.5050.MS552003,838.0,808.0,808.0,96.4200477326969,96.4200477326969,572.0,1034.0,1034.0,19.23076923076923,19.23076923076923,3188,677,579.0,21.23588456712673,18.172312839815984,1956,1956,1533.0,100.0,78.3571915473756,2187,2218,1956
41.L1.5050.MS552004,3790.0,0.0,0.0,0.0,0.0,1393.0,1263.0,1263.0,90.69155300311078,90.69155300311078,940,1973,1728.0,0.0,16.205673758865235,168,168,2041.0,100.0,0.0,109,470,168
41.L1.5050.S5101,1624.0,4022.0,4022.0,0.0,0.0,74.0,2759.0,2759.0,0.0,0.0,1990,1448,2105.0,72.76381909547739,94.22110552763819,2482,1342,1229.0,54.069298952457686,49.529948965887726,1283,1442,2482
41.L1.5050.S5102,21989.0,27510.0,27510.0,74.8919914502706,74.8919914502706,27380.0,21924.0,21924.0,80.0718285853421,80.0718285853421,16544,19000,22896.0,85.15473887814314,61.605415860735,26734,20884,21971.0,78.1177526744969,82.18373606643226,20881,20014,26734
41.L1.5050.S5103,9095.0,13619.0,13619.0,50.258383727322695,50.258383727322695,8739.0,10460.0,10460.0,80.30285692489605,80.30285692489605,4778,3000,7883.0,62.787777312683126,35.00767406167156,8511,6830,7537.0,80.24908941369992,88.55990287079464,6596,6303,8511
41.L1.5050.S5104,7604.0,8514.0,8514.0,88.02823075574258,88.02823075574258,6445.0,6691.0,6691.0,96.18308766485649,96.18308766485649,3607,4500,5897.0,75.24258386470751,36.52157841234636,5520,5258,5885.0,95.2536231884058,93.3816425120773,5000,4799,5520
41.L1.5050.S5151,0.0,2251.0,2251.0,,,3234.0,353.0,353.0,10.90496804782518,10.90496804782518,232,1711,1234.0,0.0,0.0,597,1086,1155.0,18.090452261306535,6.476828587381367,1259,1002,597
41.L1.5050.S5152,338.0,727.0,727.0,0.0,0.0,1506.0,657.0,657.0,43.62549800796812,43.62549800796812,230,1005,865.0,0.0,0.0,350,634,691.0,18.85714285714286,2.476190476190465,687,580,350
41.L1.5050.S5153,662.0,180.0,180.0,27.190332326283983,27.190332326283983,1058.0,286.0,286.0,27.032136105860115,27.032136105860115,336,344,617.0,97.61904761904762,16.26984126984126,0,0,685.0,,,0,1536,0
41.L1.5050.S5154,472.0,73.0,73.0,15.3954802259887,15.3954802259887,806.0,221.0,221.0,27.46071133167908,27.46071133167908,0,550,435.0,,,0,0,426.0,,,0,0,0
41.L1.5050.S5155,112.0,736.0,736.0,0.0,0.0,1622.0,172.0,172.0,10.624743115495273,10.624743115495273,68,970,586.0,0.0,0.0,434,543,601.0,74.88479262672811,61.59754224270354,616,484,434
41.L1.5050.U5101,4961.0,9344.0,9344.0,11.644157763891672,11.644157763891672,6012.0,7043.0,7043.0,82.85650920381458,82.85650920381458,10098,7000,6751.0,69.32065755595167,66.85812372086882,5993,7845,7024.0,69.09728016018688,82.80215807330774,8154,8450,5993
41.L1.5050.U5102,8336.0,6564.0,6564.0,78.74680102367242,78.74680102367242,6083.0,7529.0,7529.0,76.22883445668256,76.22883445668256,3325,5500,7150.0,34.58646616541353,0.0,6553,5155,5915.0,78.66625972836869,90.25891449209014,4792,4608,6553
41.L1.5050.U5103,14818.0,14506.0,14506.0,97.89670220902507,97.89670220902507,7260.0,13172.0,13172.0,18.567493112947663,18.567493112947663,19581,19600,12866.0,99.90296716204485,65.7065522700577,9314,14932,13886.0,39.68219884045523,50.90902583923842,14792,15792,9314
41.L1.5050.U5104,2681.0,5845.0,5845.0,0.0,0.0,2140.0,4050.0,4050.0,10.732087227414322,10.732087227414322,3085,3070,3600.0,99.51377633711506,83.31712587790385,4477,2721,2635.0,60.77730623185169,58.86382250018614,2714,2790,4477
41.L1.5050.U5151,1268.0,1335.0,1335.0,94.74237644584646,94.74237644584646,828.0,1525.0,1525.0,15.821256038647347,15.821256038647347,1757,1122,1245.0,63.85885031303358,70.840447732878,3699,1380,1284.0,37.307380373073805,34.7210957916554,1383,1457,3699
41.L1.5050.U5152,610.0,2857.0,2857.0,0.0,0.0,1750.0,1372.0,1372.0,78.38095238095238,78.38095238095238,290,1450,1441.0,0.0,0.0,2692,792,883.0,29.42050520059435,32.813273897969296,833,712,2692
41.L1.5050.U5153,3117.0,2320.0,2320.0,74.44123623141911,74.44123623141911,4599.0,2411.0,2411.0,52.42444009567298,52.42444009567298,1492,3501,3017.0,0.0,0.0,915,2749,3069.0,0.0,0.0,2742,2494,915
41.L1.5050.U5154,4142.0,4487.0,4487.0,91.66264284564623,91.66264284564623,1285.0,4210.0,4210.0,0.0,0.0,7980,8000,3103.0,99.74937343358397,38.88471177944862,5625,5204,4469.0,92.51555555555555,79.44888888888889,5253,5784,5625
41.L1.5050.U5155,3142.0,2549.0,2549.0,81.1372798642054,81.1372798642054,1702.0,3068.0,3068.0,19.72189580885232,19.72189580885232,1249,2255,2383.0,19.455564451561248,9.20736589271417,4088,1764,2031.0,43.150684931506845,49.68199608610567,1597,1578,4088
41.L1.5050.UT552001,8682.0,13015.0,13015.0,50.09214466712739,50.09214466712739,8321.0,13576.0,13576.0,36.850538797420185,36.850538797420185,30875,30900,10899.0,99.91902834008097,35.30040485829959,28318,28318,15959.0,100.0,56.35755820797137,27085,27834,28318
41.L1.5050.UT552002,1952.0,708.0,708.0,36.270491803278695,36.270491803278695,4508.0,1359.0,1359.0,30.13901212658977,30.13901212658977,2042,3446,2671.0,31.24387855044074,69.21318968331703,3592,2764,2834.0,76.94877505567929,78.89755011135857,2896,2686,3592
41.L1.5050.UT552003,634.0,2810.0,2810.0,0.0,0.0,1027.0,1946.0,1946.0,10.516066212268749,10.516066212268749,596,1159,1729.0,5.536912751677847,0.0,994,733,752.0,73.74245472837022,75.68745808182429,751,715,994
41.L1.5050.UT552004,404.0,685.0,685.0,30.363036303630352,30.363036303630352,1526.0,677.0,677.0,44.34250764525993,44.34250764525993,1440,1232,995.0,85.55555555555556,69.12037037037038,1449,955,1123.0,65.90752242926156,77.52472969864273,618,1348,1449
41.L1.6060.6106,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
41.L1.6060.6201,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
41.L1.6060.6202,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
41.L1.6060.6203,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
41.L1.6060.AM6151,3135.0,4165.0,4165.0,67.15576820839978,67.15576820839978,5114.0,4393.0,4393.0,85.90796506322513,85.90796506322513,2744,3991,3572.0,54.55539358600583,69.82507288629738,8915,3533,3664.0,39.62983735277622,41.10300990839409,3612,3415,8915
41.L1.6060.AM6153,929.0,5057.0,5057.0,0.0,0.0,1502.0,4217.0,4217.0,0.0,0.0,3637,2043,2499.0,56.172669782788006,68.719640729539,2137,2455,2023.0,85.11932615816565,94.64982062080799,2619,2773,2137
41.L1.6060.AM6154,5181.0,20869.0,20869.0,0.0,0.0,8599.0,11997.0,11997.0,60.47990076365468,60.47990076365468,10608,7845,7911.0,73.95361990950227,74.57893413775767,8514,8920,8129.0,95.23138360347663,95.48195129590478,9362,9479,8514
41.L1.6060.AM6155,5211.0,12467.0,12467.0,0.0,0.0,8809.0,7902.0,7902.0,89.70749612139099,89.70749612139099,5440,7206,6737.0,67.53676470588235,76.1642156862745,9964,6405,6487.0,64.28141308711362,65.10103037602035,6596,6308,9964
41.L1.6060.AM6156,2436.0,462.0,462.0,18.965517241379317,18.965517241379317,1084.0,1021.0,1021.0,94.18819188191881,94.18819188191881,2228,1376,1345.0,61.759425493716336,60.35308198683423,1372,1926,1916.0,59.62099125364432,60.349854227405245,1848,1947,1372
41.L1.6060.AM6157,1598.0,635.0,635.0,39.71631205673759,39.71631205673759,1115.0,1167.0,1167.0,95.30642750373693,95.30642750373693,897,1195,1059.0,66.77814938684503,81.93979933110369,1242,1103,1203.0,88.80837359098228,96.88674181427804,1044,1032,1242
41.L1.6060.AS6152,1515.0,4294.0,4294.0,0.0,0.0,2213.0,2190.0,2190.0,98.96068685042928,98.96068685042928,1783,1898,1804.0,93.55019629837354,98.82220975883342,2561,1858,1837.0,72.54978524014058,71.72979304959,1906,1867,2561
41.L1.6060.AS6154,2736.0,5749.0,5749.0,0.0,0.0,3142.0,4297.0,4297.0,63.2399745385105,63.2399745385105,1627,2828,3070.0,26.18315918869084,11.309157959434547,2451,2126,2502.0,86.74010607915137,97.9328165374677,1376,3002,2451
41.L1.6060.AU6151,3789.0,6181.0,6181.0,36.86988651359198,36.86988651359198,3008.0,4061.0,4061.0,64.99335106382979,64.99335106382979,3692,3692,4017.0,100.0,91.18815456843625,6706,3506,3496.0,52.28153892036982,52.1373894025251,3462,3521,6706
41.L1.6060.AU6152,2098.0,1655.0,1655.0,78.86876390212902,78.86876390212902,1726.0,1471.0,1471.0,85.22595596755505,85.22595596755505,2113,1704,1627.0,80.64363464268813,76.99952673923332,746,1994,1979.0,0.0,0.0,1976,2009,746
41.L1.6060.AU6153,6354.0,8017.0,8017.0,73.82751022977652,73.82751022977652,5690.0,6274.0,6274.0,89.73052138254248,89.73052138254248,1640,5282,4900.0,0.0,0.0,3984,3798,4561.0,95.33132530120481,85.50870147255691,3529,3232,3984
41.L1.6060.AU6154,3928.0,10113.0,10113.0,0.0,0.0,6916.0,6917.0,6917.0,99.98072103335261,99.98072103335261,4347,5665,5329.0,69.68023924545663,77.40970784449046,7217,5034,5064.0,69.75197450464181,70.16304096808462,5204,4982,7217
41.L1.6060.AU6155,3279.0,2922.0,2922.0,89.1227000101657,89.1227000101657,2885.0,3103.0,3103.0,92.4321201617562,92.4321201617562,2234,3051,3096.0,63.42882721575649,61.41450313339302,3514,2638,2799.0,75.07114399544679,79.66230316827927,2566,2521,3514
41.L1.6060.AU6156,1018.0,1046.0,1046.0,97.21676489849379,97.21676489849379,898.0,1194.0,1194.0,67.00074239049741,67.00074239049741,672,1165,1324.0,26.636904761904766,3.02579365079364,1737,809,863.0,46.57455382843983,49.66417194396469,786,770,1737
41.L1.6060.AU6158,935.0,1888.0,1888.0,0.0,0.0,2553.0,1838.0,1838.0,71.99373286329809,71.99373286329809,1601,2201,2460.0,62.52342286071205,46.36685404955237,2569,1753,1696.0,68.2366679641884,66.03088101725703,1867,1780,2569
41.L1.6060.M6101,1126.0,3013.0,3013.0,0.0,0.0,1137.0,2813.0,2813.0,0.0,0.0,321,1300,1581.0,0.0,0.0,108,108,861.0,100.0,0.0,118,108,108
41.L1.6060.M6102,2252.0,2720.0,2720.0,79.20367081113085,79.20367081113085,714.0,2337.0,2337.0,0.0,0.0,846,1476,1727.0,25.531914893617024,0.0,1804,1088,1271.0,60.31042128603104,70.43606799704361,941,966,1804
41.L1.6060.M6103,1295.0,1616.0,1616.0,75.2123552123552,75.2123552123552,1832.0,1466.0,1466.0,80.04002911208151,80.04002911208151,1629,1576,1494.0,96.7464702271332,91.73316963372211,1336,1623,1585.0,78.5179640718563,81.33732534930141,1667,1646,1336
41.L1.6060.M6105,847.0,1723.0,1723.0,0.0,0.0,220.0,1150.0,1150.0,0.0,0.0,438,500,685.0,85.84474885844749,43.6834094368341,179,179,502.0,100.0,0.0,116,197,179
41.L1.6060.M6106,1958.0,1627.0,1627.0,83.09499489274769,83.09499489274769,1007.0,1576.0,1576.0,43.495531281032775,43.495531281032775,2519,1400,1239.0,55.577610162763,49.19941775836973,1268,1953,1828.0,45.97791798107256,55.835962145110415,1934,2057,1268
41.L1.6060.M6151,534.0,2763.0,2763.0,0.0,0.0,81.0,1374.0,1374.0,0.0,0.0,349,200,755.0,57.306590257879655,0.0,411,411,321.0,100.0,78.18329278183292,206,349,411
41.L1.6060.M6152,3086.0,3210.0,3210.0,95.98185353208036,95.98185353208036,2009.0,3345.0,3345.0,33.515845362535266,33.515845362535266,609,2800,3174.0,0.0,0.0,2252,1524,1901.0,67.67317939609237,84.42865600947306,1346,1252,2252
41.L1.6060.M6153,1084.0,698.0,698.0,64.39114391143912,64.39114391143912,539.0,631.0,631.0,82.86951144094,82.86951144094,59,698,713.0,0.0,0.0,570,408,561.0,71.57894736842105,98.3625730994152,330,299,570
41.L1.6060.M6154,731.0,105.0,105.0,14.363885088919293,14.363885088919293,148.0,285.0,285.0,7.207207207207222,7.207207207207222,1,318,334.0,0.0,0.0,71,191,293.0,0.0,0.0,125,120,71
41.L1.6060.M6155,253.0,1068.0,1068.0,0.0,0.0,111.0,768.0,768.0,0.0,0.0,54,369,517.0,0.0,0.0,75,75,139.0,100.0,14.222222222222214,38,64,75
41.L1.6060.M6156,1070.0,2170.0,2170.0,0.0,0.0,1076.0,1938.0,1938.0,19.857496902106575,19.857496902106575,102,1384,1590.0,0.0,0.0,470,588,749.0,74.8936170212766,40.567375886524815,540,467,470
41.L1.6060.M6157,315.0,1776.0,1776.0,0.0,0.0,932.0,1081.0,1081.0,83.97711015736768,83.97711015736768,711,906,991.0,72.57383966244726,60.61884669479607,807,698,653.0,86.49318463444857,80.8756712102437,749,726,807
41.L1.6060.MS663001,1605.0,5552.0,5552.0,0.0,0.0,4633.0,5907.0,5907.0,72.50881358371105,72.50881358371105,2311,3933,4319.0,29.813933362180876,13.111207269580271,4635,2866,2850.0,61.83387270765912,61.48148148148147,3053,2848,4635
41.L1.6060.MS663002,4938.0,12274.0,12274.0,0.0,0.0,7636.0,11951.0,11951.0,43.49135673127292,43.49135673127292,5194,7803,9991.0,49.76896418944936,7.643434732383514,9199,5875,5923.0,63.865637569301015,64.3838098344023,6023,5813,9199
41.L1.6060.MS663003,2811.0,4725.0,4725.0,31.910352187833514,31.910352187833514,3262.0,5609.0,5609.0,28.05027590435316,28.05027590435316,1923,3208,3383.0,33.17732709308372,24.059629051828736,2427,2502,2665.0,96.9097651421508,90.17992034061255,2480,2375,2427
