item_code,period_start,qty
41.L1.4060.MT462002,2026-01-01,286.0
41.L1.4060.MT462002,2026-02-01,186.0
41.L1.4060.MT462002,2026-03-01,2198.0
41.L1.4060.MT462003,2025-12-01,1738.0
41.L1.4060.MT462003,2026-01-01,2729.0
41.L1.4060.MT462003,2026-02-01,2616.0
41.L1.4060.MT462003,2026-03-01,2801.0
41.L1.4060.MT462004,2025-12-01,2162.0
41.L1.4060.MT462004,2026-01-01,2907.0
41.L1.4060.MT462004,2026-02-01,2799.0
41.L1.4060.MT462004,2026-03-01,3023.0
41.L1.4080.M4101,2025-12-01,120.0
41.L1.4080.M4101,2026-01-01,85.0
41.L1.4080.M4101,2026-02-01,99.0
41.L1.4080.M4101,2026-03-01,75.0
41.L1.4080.M4102,2025-12-01,100.0
41.L1.4080.M4102,2026-01-01,94.0
41.L1.4080.M4102,2026-02-01,109.0
41.L1.4080.M4102,2026-03-01,83.0
41.L1.4080.M4103,2025-12-01,130.0
41.L1.4080.M4103,2026-01-01,0.0
41.L1.4080.M4103,2026-02-01,0.0
41.L1.4080.M4103,2026-03-01,0.0
41.L1.4080.M4104,2025-12-01,74.0
41.L1.4080.M4104,2026-01-01,0.0
41.L1.4080.M4104,2026-02-01,0.0
41.L1.4080.M4104,2026-03-01,0.0
41.L1.4080.M4201,2025-12-01,60.0
41.L1.4080.M4201,2026-01-01,18.0
41.L1.4080.M4201,2026-02-01,21.0
41.L1.4080.M4201,2026-03-01,16.0
41.L1.4080.MT483001,2025-12-01,10200.0
41.L1.4080.MT483001,2026-01-01,9770.0
41.L1.4080.MT483001,2026-02-01,9317.0
41.L1.4080.MT483001,2026-03-01,9546.0
41.L1.4080.MT483001D,2025-12-01,438.0
41.L1.4080.MT483001D,2026-01-01,266.0
41.L1.4080.MT483001D,2026-02-01,241.0
41.L1.4080.MT483001D,2026-03-01,224.0
41.L1.4080.MT483001V,2025-12-01,492.0
41.L1.4080.MT483001V,2026-01-01,1376.0
41.L1.4080.MT483001V,2026-02-01,894.0
41.L1.4080.MT483001V,2026-03-01,1514.0
41.L1.4080.MT483002B,2025-12-01,1162.0
41.L1.4080.MT483002B,2026-01-01,1663.0
41.L1.4080.MT483002B,2026-02-01,2070.0
41.L1.4080.MT483002B,2026-03-01,2056.0
41.L1.4080.MT483002D,2025-12-01,633.0
41.L1.4080.MT483002D,2026-01-01,643.0
41.L1.4080.MT483002D,2026-02-01,663.0
41.L1.4080.MT483002D,2026-03-01,645.0
41.L1.4080.MT483002W,2025-12-01,5108.0
41.L1.4080.MT483002W,2026-01-01,6396.0
41.L1.4080.MT483002W,2026-02-01,5957.0
41.L1.4080.MT483002W,2026-03-01,6010.0
41.L1.4080.S4101,2025-12-01,0.0
41.L1.4080.S4101,2026-01-01,81.0
41.L1.4080.S4101,2026-02-01,89.0
41.L1.4080.S4101,2026-03-01,101.0
41.L1.4080.S4106,2025-12-01,0.0
41.L1.4080.S4106,2026-01-01,27.0
41.L1.4080.S4106,2026-02-01,14.0
41.L1.4080.S4106,2026-03-01,23.0
41.L1.4080.S4108,2025-12-01,0.0
41.L1.4080.S4108,2026-01-01,9.0
41.L1.4080.S4108,2026-02-01,10.0
41.L1.4080.S4108,2026-03-01,11.0
41.L1.4080.S4109,2025-12-01,0.0
41.L1.4080.S4109,2026-01-01,20.0
41.L1.4080.S4109,2026-02-01,22.0
41.L1.4080.S4109,2026-03-01,25.0
41.L1.4080.S4204,2025-12-01,18.0
41.L1.4080.S4204,2026-01-01,5.0
41.L1.4080.S4204,2026-02-01,6.0
41.L1.4080.S4204,2026-03-01,4.0
41.L1.4080.S4208,2025-12-01,0.0
41.L1.4080.S4208,2026-01-01,1.0
41.L1.4080.S4208,2026-02-01,1.0
41.L1.4080.S4208,2026-03-01,1.0
41.L1.4080.U4101,2025-12-01,17.0
41.L1.4080.U4101,2026-01-01,25.0
41.L1.4080.U4101,2026-02-01,25.0
41.L1.4080.U4101,2026-03-01,28.0
41.L1.4080.U4102,2025-12-01,30.0
41.L1.4080.U4102,2026-01-01,60.0
41.L1.4080.U4102,2026-02-01,42.0
41.L1.4080.U4102,2026-03-01,47.0
41.L1.4080.U4103,2025-12-01,50.0
41.L1.4080.U4103,2026-01-01,0.0
41.L1.4080.U4103,2026-02-01,0.0
41.L1.4080.U4103,2026-03-01,0.0
41.L1.4080.U4104,2025-12-01,30.0
41.L1.4080.U4104,2026-01-01,17.0
41.L1.4080.U4104,2026-02-01,17.0
41.L1.4080.U4104,2026-03-01,14.0
41.L1.4080.U4201,2025-12-01,25.0
41.L1.4080.U4201,2026-01-01,45.0
41.L1.4080.U4201,2026-02-01,36.0
41.L1.4080.U4201,2026-03-01,40.0
41.L1.4080.U4203,2025-12-01,54.0
41.L1.4080.U4203,2026-01-01,0.0
41.L1.4080.U4203,2026-02-01,0.0
41.L1.4080.U4203,2026-03-01,0.0
41.L1.4080.UT483001,2025-12-01,5789.0
41.L1.4080.UT483001,2026-01-01,6186.0
41.L1.4080.UT483001,2026-02-01,5996.0
41.L1.4080.UT483001,2026-03-01,6055.0
41.L1.4080.UT483001D,2025-12-01,280.0
41.L1.4080.UT483001D,2026-01-01,287.0
41.L1.4080.UT483001D,2026-02-01,226.0
41.L1.4080.UT483001D,2026-03-01,246.0
41.L1.4080.UT483001V,2025-12-01,766.0
41.L1.4080.UT483001V,2026-01-01,752.0
41.L1.4080.UT483001V,2026-02-01,710.0
41.L1.4080.UT483001V,2026-03-01,718.0
41.L1.4080.UT483002B,2025-12-01,2092.0
41.L1.4080.UT483002B,2026-01-01,2508.0
41.L1.4080.UT483002B,2026-02-01,2296.0
41.L1.4080.UT483002B,2026-03-01,2431.0
41.L1.4080.UT483002D,2025-12-01,453.0
41.L1.4080.UT483002D,2026-01-01,576.0
41.L1.4080.UT483002D,2026-02-01,527.0
41.L1.4080.UT483002D,2026-03-01,566.0
41.L1.4080.UT483002W,2025-12-01,4370.0
41.L1.4080.UT483002W,2026-01-01,4863.0
41.L1.4080.UT483002W,2026-02-01,4639.0
41.L1.4080.UT483002W,2026-03-01,4742.0
41.L1.5050.91501,2025-12-01,8324.0
41.L1.5050.91501,2026-01-01,7220.0
41.L1.5050.91501,2026-02-01,7066.0
41.L1.5050.91501,2026-03-01,7013.0
41.L1.5050.91502,2025-12-01,4689.0
41.L1.5050.91502,2026-01-01,5107.0
41.L1.5050.91502,2026-02-01,5302.0
41.L1.5050.91502,2026-03-01,5344.0
41.L1.5050.91503,2025-12-01,7129.0
41.L1.5050.91503,2026-01-01,7628.0
41.L1.5050.91503,2026-02-01,7484.0
41.L1.5050.91503,2026-03-01,7562.0
41.L1.5050.91504,2025-12-01,7500.0
41.L1.5050.91504,2026-01-01,7392.0
41.L1.5050.91504,2026-02-01,7029.0
41.L1.5050.91504,2026-03-01,7102.0
41.L1.5050.91505,2025-12-01,7053.0
41.L1.5050.91505,2026-01-01,9217.0
41.L1.5050.91505,2026-02-01,9438.0
41.L1.5050.91505,2026-03-01,9665.0
41.L1.5050.91506,2025-12-01,6291.0
41.L1.5050.91506,2026-01-01,6385.0
41.L1.5050.91506,2026-02-01,6258.0
41.L1.5050.91506,2026-03-01,6423.0
41.L1.5050.91507,2025-12-01,5905.0
41.L1.5050.91507,2026-01-01,7667.0
41.L1.5050.91507,2026-02-01,7830.0
41.L1.5050.91507,2026-03-01,7995.0
41.L1.5050.91508,2025-12-01,3550.0
41.L1.5050.91508,2026-01-01,2788.0
41.L1.5050.91508,2026-02-01,2761.0
41.L1.5050.91508,2026-03-01,2584.0
41.L1.5050.M5102,2025-12-01,4704.0
41.L1.5050.M5102,2026-01-01,3993.0
41.L1.5050.M5102,2026-02-01,3837.0
41.L1.5050.M5102,2026-03-01,4090.0
41.L1.5050.M5103,2025-12-01,7314.0
41.L1.5050.M5103,2026-01-01,6300.0
41.L1.5050.M5103,2026-02-01,6434.0
41.L1.5050.M5103,2026-03-01,6439.0
41.L1.5050.M5104,2025-12-01,5300.0
41.L1.5050.M5104,2026-01-01,5030.0
41.L1.5050.M5104,2026-02-01,5141.0
41.L1.5050.M5104,2026-03-01,4832.0
41.L1.5050.M5105,2025-12-01,12691.0
41.L1.5050.M5105,2026-01-01,13094.0
41.L1.5050.M5105,2026-02-01,12928.0
41.L1.5050.M5105,2026-03-01,13374.0
41.L1.5050.M5151,2025-12-01,578.0
41.L1.5050.M5151,2026-01-01,774.0
41.L1.5050.M5151,2026-02-01,765.0
41.L1.5050.M5151,2026-03-01,848.0
41.L1.5050.M5152,2025-12-01,1142.0
41.L1.5050.M5152,2026-01-01,1840.0
41.L1.5050.M5152,2026-02-01,1954.0
41.L1.5050.M5152,2026-03-01,2039.0
41.L1.5050.M5153,2025-12-01,2610.0
41.L1.5050.M5153,2026-01-01,2040.0
41.L1.5050.M5153,2026-02-01,2030.0
41.L1.5050.M5153,2026-03-01,2219.0
41.L1.5050.M5154,2025-12-01,1075.0
41.L1.5050.M5154,2026-01-01,258.0
41.L1.5050.M5154,2026-02-01,168.0
41.L1.5050.M5154,2026-03-01,258.0
41.L1.5050.M5155,2025-12-01,4181.0
41.L1.5050.M5155,2026-01-01,5909.0
41.L1.5050.M5155,2026-02-01,6089.0
41.L1.5050.M5155,2026-03-01,6486.0
41.L1.5050.M5190,2025-12-01,40445.0
41.L1.5050.M5190,2026-01-01,40114.0
41.L1.5050.M5190,2026-02-01,37518.0
41.L1.5050.M5190,2026-03-01,38346.0
41.L1.5050.M5191,2025-12-01,3478.0
41.L1.5050.M5191,2026-01-01,3805.0
41.L1.5050.M5191,2026-02-01,3844.0
41.L1.5050.M5191,2026-03-01,3933.0
41.L1.5050.M5192,2025-12-01,5800.0
41.L1.5050.M5192,2026-01-01,5281.0
41.L1.5050.M5192,2026-02-01,4899.0
41.L1.5050.M5192,2026-03-01,4671.0
41.L1.5050.M5193,2025-12-01,3822.0
41.L1.5050.M5193,2026-01-01,4064.0
41.L1.5050.M5193,2026-02-01,3851.0
41.L1.5050.M5193,2026-03-01,3970.0
41.L1.5050.MS552001,2025-12-01,9400.0
41.L1.5050.MS552001,2026-01-01,13446.0
41.L1.5050.MS552001,2026-02-01,11309.0
41.L1.5050.MS552001,2026-03-01,11559.0
41.L1.5050.MS552002,2025-12-01,1866.0
41.L1.5050.MS552002,2026-01-01,1691.0
41.L1.5050.MS552002,2026-02-01,1519.0
41.L1.5050.MS552002,2026-03-01,1562.0
41.L1.5050.MS552003,2025-12-01,677.0
41.L1.5050.MS552003,2026-01-01,1956.0
41.L1.5050.MS552003,2026-02-01,2187.0
41.L1.5050.MS552003,2026-03-01,2218.0
41.L1.5050.MS552004,2025-12-01,1973.0
41.L1.5050.MS552004,2026-01-01,168.0
41.L1.5050.MS552004,2026-02-01,109.0
41.L1.5050.MS552004,2026-03-01,470.0
41.L1.5050.S5101,2025-12-01,1448.0
41.L1.5050.S5101,2026-01-01,1342.0
41.L1.5050.S5101,2026-02-01,1283.0
41.L1.5050.S5101,2026-03-01,1442.0
41.L1.5050.S5102,2025-12-01,19000.0
41.L1.5050.S5102,2026-01-01,20884.0
41.L1.5050.S5102,2026-02-01,20881.0
41.L1.5050.S5102,2026-03-01,20014.0
41.L1.5050.S5103,2025-12-01,3000.0
41.L1.5050.S5103,2026-01-01,6830.0
41.L1.5050.S5103,2026-02-01,6596.0
41.L1.5050.S5103,2026-03-01,6303.0
41.L1.5050.S5104,2025-12-01,4500.0
41.L1.5050.S5104,2026-01-01,5258.0
41.L1.5050.S5104,2026-02-01,5000.0
41.L1.5050.S5104,2026-03-01,4799.0
41.L1.5050.S5151,2025-12-01,1711.0
41.L1.5050.S5151,2026-01-01,1086.0
41.L1.5050.S5151,2026-02-01,1259.0
41.L1.5050.S5151,2026-03-01,1002.0
41.L1.5050.S5152,2025-12-01,1005.0
41.L1.5050.S5152,2026-01-01,634.0
41.L1.5050.S5152,2026-02-01,687.0
41.L1.5050.S5152,2026-03-01,580.0
41.L1.5050.S5153,2025-12-01,344.0
41.L1.5050.S5153,2026-01-01,0.0
41.L1.5050.S5153,2026-02-01,0.0
41.L1.5050.S5153,2026-03-01,1536.0
41.L1.5050.S5154,2025-12-01,550.0
41.L1.5050.S5154,2026-01-01,0.0
41.L1.5050.S5154,2026-02-01,0.0
41.L1.5050.S5154,2026-03-01,0.0
41.L1.5050.S5155,2025-12-01,970.0
41.L1.5050.S5155,2026-01-01,543.0
41.L1.5050.S5155,2026-02-01,616.0
41.L1.5050.S5155,2026-03-01,484.0
41.L1.5050.U5101,2025-12-01,7000.0
41.L1.5050.U5101,2026-01-01,7845.0
41.L1.5050.U5101,2026-02-01,8154.0
41.L1.5050.U5101,2026-03-01,8450.0
41.L1.5050.U5102,2025-12-01,5500.0
41.L1.5050.U5102,2026-01-01,5155.0
41.L1.5050.U5102,2026-02-01,4792.0
41.L1.5050.U5102,2026-03-01,4608.0
41.L1.5050.U5103,2025-12-01,19600.0
41.L1.5050.U5103,2026-01-01,14932.0
41.L1.5050.U5103,2026-02-01,14792.0
41.L1.5050.U5103,2026-03-01,15792.0
41.L1.5050.U5104,2025-12-01,3070.0
41.L1.5050.U5104,2026-01-01,2721.0
41.L1.5050.U5104,2026-02-01,2714.0
41.L1.5050.U5104,2026-03-01,2790.0
41.L1.5050.U5151,2025-12-01,1122.0
41.L1.5050.U5151,2026-01-01,1380.0
41.L1.5050.U5151,2026-02-01,1383.0
41.L1.5050.U5151,2026-03-01,1457.0
41.L1.5050.U5152,2025-12-01,1450.0
41.L1.5050.U5152,2026-01-01,792.0
41.L1.5050.U5152,2026-02-01,833.0
41.L1.5050.U5152,2026-03-01,712.0
41.L1.5050.U5153,2025-12-01,3501.0
41.L1.5050.U5153,2026-01-01,2749.0
41.L1.5050.U5153,2026-02-01,2742.0
41.L1.5050.U5153,2026-03-01,2494.0
41.L1.5050.U5154,2025-12-01,8000.0
41.L1.5050.U5154,2026-01-01,5204.0
41.L1.5050.U5154,2026-02-01,5253.0
41.L1.5050.U5154,2026-03-01,5784.0
41.L1.5050.U5155,2025-12-01,2255.0
41.L1.5050.U5155,2026-01-01,1764.0
41.L1.5050.U5155,2026-02-01,1597.0
41.L1.5050.U5155,2026-03-01,1578.0
41.L1.5050.UT552001,2025-12-01,30900.0
41.L1.5050.UT552001,2026-01-01,28318.0
41.L1.5050.UT552001,2026-02-01,27085.0
41.L1.5050.UT552001,2026-03-01,27834.0
41.L1.5050.UT552002,2025-12-01,3446.0
41.L1.5050.UT552002,2026-01-01,2764.0
41.L1.5050.UT552002,2026-02-01,2896.0
41.L1.5050.UT552002,2026-03-01,2686.0
41.L1.5050.UT552003,2025-12-01,1159.0
41.L1.5050.UT552003,2026-01-01,733.0
41.L1.5050.UT552003,2026-02-01,751.0
41.L1.5050.UT552003,2026-03-01,715.0
41.L1.5050.UT552004,2025-12-01,1232.0
41.L1.5050.UT552004,2026-01-01,955.0
41.L1.5050.UT552004,2026-02-01,618.0
41.L1.5050.UT552004,2026-03-01,1348.0
41.L1.6060.AM6151,2025-12-01,3991.0
41.L1.6060.AM6151,2026-01-01,3533.0
41.L1.6060.AM6151,2026-02-01,3612.0
41.L1.6060.AM6151,2026-03-01,3415.0
41.L1.6060.AM6153,2025-12-01,2043.0
41.L1.6060.AM6153,2026-01-01,2455.0
41.L1.6060.AM6153,2026-02-01,2619.0
41.L1.6060.AM6153,2026-03-01,2773.0
41.L1.6060.AM6154,2025-12-01,7845.0
41.L1.6060.AM6154,2026-01-01,8920.0
41.L1.6060.AM6154,2026-02-01,9362.0
41.L1.6060.AM6154,2026-03-01,9479.0
41.L1.6060.AM6155,2025-12-01,7206.0
41.L1.6060.AM6155,2026-01-01,6405.0
41.L1.6060.AM6155,2026-02-01,6596.0
41.L1.6060.AM6155,2026-03-01,6308.0
41.L1.6060.AM6156,2025-12-01,1376.0
41.L1.6060.AM6156,2026-01-01,1926.0
41.L1.6060.AM6156,2026-02-01,1848.0
41.L1.6060.AM6156,2026-03-01,1947.0
41.L1.6060.AM6157,2025-12-01,1195.0
41.L1.6060.AM6157,2026-01-01,1103.0
41.L1.6060.AM6157,2026-02-01,1044.0
41.L1.6060.AM6157,2026-03-01,1032.0
41.L1.6060.AS6152,2025-12-01,1898.0
41.L1.6060.AS6152,2026-01-01,1858.0
41.L1.6060.AS6152,2026-02-01,1906.0
41.L1.6060.AS6152,2026-03-01,1867.0
41.L1.6060.AS6154,2025-12-01,2828.0
41.L1.6060.AS6154,2026-01-01,2126.0
41.L1.6060.AS6154,2026-02-01,1376.0
41.L1.6060.AS6154,2026-03-01,3002.0
41.L1.6060.AU6151,2025-12-01,3692.0
41.L1.6060.AU6151,2026-01-01,3506.0
41.L1.6060.AU6151,2026-02-01,3462.0
41.L1.6060.AU6151,2026-03-01,3521.0
41.L1.6060.AU6152,2025-12-01,1704.0
41.L1.6060.AU6152,2026-01-01,1994.0
41.L1.6060.AU6152,2026-02-01,1976.0
41.L1.6060.AU6152,2026-03-01,2009.0
41.L1.6060.AU6153,2025-12-01,5282.0
41.L1.6060.AU6153,2026-01-01,3798.0
41.L1.6060.AU6153,2026-02-01,3529.0
41.L1.6060.AU6153,2026-03-01,3232.0
41.L1.6060.AU6154,2025-12-01,5665.0
41.L1.6060.AU6154,2026-01-01,5034.0
41.L1.6060.AU6154,2026-02-01,5204.0
41.L1.6060.AU6154,2026-03-01,4982.0
41.L1.6060.AU6155,2025-12-01,3051.0
41.L1.6060.AU6155,2026-01-01,2638.0
41.L1.6060.AU6155,2026-02-01,2566.0
41.L1.6060.AU6155,2026-03-01,2521.0
41.L1.6060.AU6156,2025-12-01,1165.0
41.L1.6060.AU6156,2026-01-01,809.0
41.L1.6060.AU6156,2026-02-01,786.0
41.L1.6060.AU6156,2026-03-01,770.0
41.L1.6060.AU6158,2025-12-01,2201.0
41.L1.6060.AU6158,2026-01-01,1753.0
41.L1.6060.AU6158,2026-02-01,1867.0
41.L1.6060.AU6158,2026-03-01,1780.0
41.L1.6060.M6101,2025-12-01,1300.0
41.L1.6060.M6101,2026-01-01,108.0
41.L1.6060.M6101,2026-02-01,118.0
41.L1.6060.M6101,2026-03-01,108.0
41.L1.6060.M6102,2025-12-01,1476.0
41.L1.6060.M6102,2026-01-01,1088.0
41.L1.6060.M6102,2026-02-01,941.0
41.L1.6060.M6102,2026-03-01,966.0
41.L1.6060.M6103,2025-12-01,1576.0
41.L1.6060.M6103,2026-01-01,1623.0
41.L1.6060.M6103,2026-02-01,1667.0
41.L1.6060.M6103,2026-03-01,1646.0
41.L1.6060.M6105,2025-12-01,500.0
41.L1.6060.M6105,2026-01-01,179.0
41.L1.6060.M6105,2026-02-01,116.0
41.L1.6060.M6105,2026-03-01,197.0
41.L1.6060.M6106,2025-12-01,1400.0
41.L1.6060.M6106,2026-01-01,1953.0
41.L1.6060.M6106,2026-02-01,1934.0
41.L1.6060.M6106,2026-03-01,2057.0
41.L1.6060.M6151,2025-12-01,200.0
41.L1.6060.M6151,2026-01-01,411.0
41.L1.6060.M6151,2026-02-01,206.0
41.L1.6060.M6151,2026-03-01,349.0
41.L1.6060.M6152,2025-12-01,2800.0
41.L1.6060.M6152,2026-01-01,1524.0
41.L1.6060.M6152,2026-02-01,1346.0
41.L1.6060.M6152,2026-03-01,1252.0
41.L1.6060.M6153,2025-12-01,698.0
41.L1.6060.M6153,2026-01-01,408.0
41.L1.6060.M6153,2026-02-01,330.0
41.L1.6060.M6153,2026-03-01,299.0
41.L1.6060.M6154,2025-12-01,318.0
41.L1.6060.M6154,2026-01-01,191.0
41.L1.6060.M6154,2026-02-01,125.0
41.L1.6060.M6154,2026-03-01,120.0
41.L1.6060.M6155,2025-12-01,369.0
41.L1.6060.M6155,2026-01-01,75.0
41.L1.6060.M6155,2026-02-01,38.0
41.L1.6060.M6155,2026-03-01,64.0
41.L1.6060.M6156,2025-12-01,1384.0
41.L1.6060.M6156,2026-01-01,588.0
41.L1.6060.M6156,2026-02-01,540.0
41.L1.6060.M6156,2026-03-01,467.0
41.L1.6060.M6157,2025-12-01,906.0
41.L1.6060.M6157,2026-01-01,698.0
41.L1.6060.M6157,2026-02-01,749.0
41.L1.6060.M6157,2026-03-01,726.0
41.L1.6060.MS663001,2025-12-01,3933.0
41.L1.6060.MS663001,2026-01-01,2866.0
41.L1.6060.MS663001,2026-02-01,3053.0
41.L1.6060.MS663001,2026-03-01,2848.0
41.L1.6060.MS663002,2025-12-01,7803.0
41.L1.6060.MS663002,2026-01-01,5875.0
41.L1.6060.MS663002,2026-02-01,6023.0
41.L1.6060.MS663002,2026-03-01,5813.0
41.L1.6060.MS663003,2025-12-01,3208.0
41.L1.6060.MS663003,2026-01-01,2502.0
41.L1.6060.MS663003,2026-02-01,2480.0
41.L1.6060.MS663003,2026-03-01,2375.0
41.L1.6060.MS663004,2025-12-01,9238.0
41.L1.6060.MS663004,2026-01-01,8371.0
41.L1.6060.MS663004,2026-02-01,8601.0
41.L1.6060.MS663004,2026-03-01,8379.0
41.L1.6060.MS663005,2025-12-01,2393.0
41.L1.6060.MS663005,2026-01-01,2117.0
41.L1.6060.MS663005,2026-02-01,2232.0
41.L1.6060.MS663005,2026-03-01,2132.0
41.L1.6060.MT663001,2025-12-01,5907.0
41.L1.6060.MT663001,2026-01-01,8422.0
41.L1.6060.MT663001,2026-02-01,8562.0
41.L1.6060.MT663001,2026-03-01,8984.0
41.L1.6060.MT663002,2025-12-01,11199.0
41.L1.6060.MT663002,2026-01-01,12017.0
41.L1.6060.MT663002,2026-02-01,12418.0
41.L1.6060.MT663002,2026-03-01,12430.0
41.L1.6060.MT663003,2025-12-01,6514.0
41.L1.6060.MT663003,2026-01-01,4719.0
41.L1.6060.MT663003,2026-02-01,3054.0
41.L1.6060.MT663003,2026-03-01,6663.0
41.L1.6060.MT663004,2025-12-01,15100.0
41.L1.6060.MT663004,2026-01-01,11373.0
41.L1.6060.MT663004,2026-02-01,11396.0
41.L1.6060.MT663004,2026-03-01,12122.0
41.L1.6060.MT663005,2025-12-01,1805.0
41.L1.6060.MT663005,2026-01-01,2430.0
41.L1.6060.MT663005,2026-02-01,2454.0
41.L1.6060.MT663005,2026-03-01,2581.0
41.L1.6060.S6101,2025-12-01,282.0
41.L1.6060.S6101,2026-01-01,24.0
41.L1.6060.S6101,2026-02-01,12.0
41.L1.6060.S6101,2026-03-01,20.0
41.L1.6060.S6102,2025-12-01,591.0
41.L1.6060.S6102,2026-01-01,615.0
41.L1.6060.S6102,2026-02-01,642.0
41.L1.6060.S6102,2026-03-01,662.0
41.L1.6060.S6103,2025-12-01,304.0
41.L1.6060.S6103,2026-01-01,344.0
41.L1.6060.S6103,2026-02-01,341.0
41.L1.6060.S6103,2026-03-01,354.0
41.L1.6060.S6104,2025-12-01,775.0
41.L1.6060.S6104,2026-01-01,465.0
41.L1.6060.S6104,2026-02-01,452.0
41.L1.6060.S6104,2026-03-01,481.0
41.L1.6060.S6151,2025-12-01,773.0
41.L1.6060.S6151,2026-01-01,1037.0
41.L1.6060.S6151,2026-02-01,1128.0
41.L1.6060.S6151,2026-03-01,1162.0
41.L1.6060.S6152,2025-12-01,187.0
41.L1.6060.S6152,2026-01-01,171.0
41.L1.6060.S6152,2026-02-01,161.0
41.L1.6060.S6152,2026-03-01,154.0
41.L1.6060.S6154,2025-12-01,260.0
41.L1.6060.S6154,2026-01-01,0.0
41.L1.6060.S6154,2026-02-01,0.0
41.L1.6060.S6154,2026-03-01,0.0
41.L1.6060.S6155,2025-12-01,1198.0
41.L1.6060.S6155,2026-01-01,735.0
41.L1.6060.S6155,2026-02-01,476.0
41.L1.6060.S6155,2026-03-01,1038.0
41.L1.6060.S6156,2025-12-01,121.0
41.L1.6060.S6156,2026-01-01,60.0
41.L1.6060.S6156,2026-02-01,66.0
41.L1.6060.S6156,2026-03-01,55.0
41.L1.6060.S6157,2025-12-01,762.0
41.L1.6060.S6157,2026-01-01,720.0
41.L1.6060.S6157,2026-02-01,593.0
41.L1.6060.S6157,2026-03-01,616.0
41.L1.6060.U6101,2025-12-01,1150.0
41.L1.6060.U6101,2026-01-01,1363.0
41.L1.6060.U6101,2026-02-01,1454.0
41.L1.6060.U6101,2026-03-01,1481.0
41.L1.6060.U6102,2025-12-01,550.0
41.L1.6060.U6102,2026-01-01,863.0
41.L1.6060.U6102,2026-02-01,924.0
41.L1.6060.U6102,2026-03-01,966.0
41.L1.6060.U6103,2025-12-01,412.0
41.L1.6060.U6103,2026-01-01,243.0
41.L1.6060.U6103,2026-02-01,266.0
41.L1.6060.U6103,2026-03-01,264.0
41.L1.6060.U6104,2025-12-01,1700.0
41.L1.6060.U6104,2026-01-01,1072.0
41.L1.6060.U6104,2026-02-01,981.0
41.L1.6060.U6104,2026-03-01,815.0
41.L1.6060.U6105,2025-12-01,380.0
41.L1.6060.U6105,2026-01-01,25.0
41.L1.6060.U6105,2026-02-01,82.0
41.L1.6060.U6105,2026-03-01,261.0
41.L1.6060.U6151,2025-12-01,300.0
41.L1.6060.U6151,2026-01-01,254.0
41.L1.6060.U6151,2026-02-01,190.0
41.L1.6060.U6151,2026-03-01,186.0
41.L1.6060.U6152,2025-12-01,350.0
41.L1.6060.U6152,2026-01-01,53.0
41.L1.6060.U6152,2026-02-01,34.0
41.L1.6060.U6152,2026-03-01,105.0
41.L1.6060.U6153,2025-12-01,500.0
41.L1.6060.U6153,2026-01-01,0.0
41.L1.6060.U6153,2026-02-01,0.0
41.L1.6060.U6153,2026-03-01,0.0
41.L1.6060.U6154,2025-12-01,100.0
41.L1.6060.U6154,2026-01-01,32.0
41.L1.6060.U6154,2026-02-01,32.0
41.L1.6060.U6154,2026-03-01,26.0
41.L1.6060.U6155,2025-12-01,800.0
41.L1.6060.U6155,2026-01-01,818.0
41.L1.6060.U6155,2026-02-01,851.0
41.L1.6060.U6155,2026-03-01,830.0
41.L1.6060.U6156,2025-12-01,973.0
41.L1.6060.U6156,2026-01-01,772.0
41.L1.6060.U6156,2026-02-01,787.0
41.L1.6060.U6156,2026-03-01,769.0
41.L1.6060.U6157,2025-12-01,672.0
41.L1.6060.U6157,2026-01-01,904.0
41.L1.6060.U6157,2026-02-01,934.0
41.L1.6060.U6157,2026-03-01,983.0
41.L1.6060.U6158,2025-12-01,990.0
41.L1.6060.U6158,2026-01-01,571.0
41.L1.6060.U6158,2026-02-01,474.0
41.L1.6060.U6158,2026-03-01,424.0
41.L1.6060.UT663001,2025-12-01,17000.0
41.L1.6060.UT663001,2026-01-01,10536.0
41.L1.6060.UT663001,2026-02-01,6818.0
41.L1.6060.UT663001,2026-03-01,14875.0
41.L1.6060.UT663002,2025-12-01,9000.0
41.L1.6060.UT663002,2026-01-01,5861.0
41.L1.6060.UT663002,2026-02-01,6589.0
41.L1.6060.UT663002,2026-03-01,6609.0
41.L1.6060.UT663003,2025-12-01,2738.0
41.L1.6060.UT663003,2026-01-01,5314.0
41.L1.6060.UT663003,2026-02-01,4656.0
41.L1.6060.UT663003,2026-03-01,4776.0
41.L1.6060.UT663004,2025-12-01,13062.0
41.L1.6060.UT663004,2026-01-01,10576.0
41.L1.6060.UT663004,2026-02-01,6843.0
41.L1.6060.UT663004,2026-03-01,14930.0
41.L1.6060.UT663005,2025-12-01,1030.0
41.L1.6060.UT663005,2026-01-01,3245.0
41.L1.6060.UT663005,2026-02-01,3251.0
41.L1.6060.UT663005,2026-03-01,3321.0
41.L1.8080.MS883001,2025-12-01,1590.0
41.L1.8080.MS883001,2026-01-01,1500.0
41.L1.8080.MS883001,2026-02-01,1590.0
41.L1.8080.MS883001,2026-03-01,1512.0
41.L1.8080.MS883002,2025-12-01,3206.0
41.L1.8080.MS883002,2026-01-01,3861.0
41.L1.8080.MS883002,2026-02-01,3534.0
41.L1.8080.MS883002,2026-03-01,3547.0
